Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.60.1-192.168.60.3-55031-80-6,192.168.60.1,55031,192.168.60.3,80,6,6/7/2019 21:38,9000486,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333315334,4500243,2121679.554,6000497,2999989,6000497,6000497,0,6000497,6000497,0,0,0,0,0,0,0,0,0,64,32,0.222210223,0.111105111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999989,0,2999989,2999989,6000497,0,6000497,6000497,DDoS
192.168.60.1-192.168.60.3-55818-80-6,192.168.60.1,55818,192.168.60.3,80,6,6/7/2019 21:38,8999652,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333346223,4499826,2120859.31,5999500,3000152,5999500,5999500,0,5999500,5999500,0,0,0,0,0,0,0,0,0,64,32,0.222230815,0.111115408,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000152,0,3000152,3000152,5999500,0,5999500,5999500,DDoS
192.168.60.1-192.168.60.3-55250-80-6,192.168.60.1,55250,192.168.60.3,80,6,6/7/2019 21:38,9001812,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333266236,4500906,2120669.805,6000446,3001366,6000446,6000446,0,6000446,6000446,0,0,0,0,0,0,0,0,0,64,32,0.22217749,0.111088745,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3001366,0,3001366,3001366,6000446,0,6000446,6000446,DDoS
192.168.60.1-192.168.60.3-59147-80-6,192.168.60.1,59147,192.168.60.3,80,6,6/7/2019 21:39,8999365,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333356854,4499682.5,2122033.814,6000187,2999178,6000187,6000187,0,6000187,6000187,0,0,0,0,0,0,0,0,0,64,32,0.222237902,0.111118951,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999178,0,2999178,2999178,6000187,0,6000187,6000187,DDoS
192.168.60.1-192.168.60.3-55645-80-6,192.168.60.1,55645,192.168.60.3,80,6,6/7/2019 21:38,9000462,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333316223,4500231,2122006.237,6000716,2999746,6000716,6000716,0,6000716,6000716,0,0,0,0,0,0,0,0,0,64,32,0.222210815,0.111105408,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999746,0,2999746,2999746,6000716,0,6000716,6000716,DDoS
192.168.60.1-192.168.60.3-57558-80-6,192.168.60.1,57558,192.168.60.3,80,6,6/7/2019 21:38,9000261,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333323667,4500130.5,2121636.42,6000354,2999907,6000354,6000354,0,6000354,6000354,0,0,0,0,0,0,0,0,0,64,32,0.222215778,0.111107889,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999907,0,2999907,2999907,6000354,0,6000354,6000354,DDoS
192.168.60.1-192.168.60.3-56386-80-6,192.168.60.1,56386,192.168.60.3,80,6,6/7/2019 21:38,8999350,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333357409,4499675,2121038.915,5999476,2999874,5999476,5999476,0,5999476,5999476,0,0,0,0,0,0,0,0,0,64,32,0.222238273,0.111119136,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999874,0,2999874,2999874,5999476,0,5999476,5999476,DDoS
192.168.60.1-192.168.60.3-56181-80-6,192.168.60.1,56181,192.168.60.3,80,6,6/7/2019 21:38,8999696,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333344593,4499848,2122233.926,6000494,2999202,6000494,6000494,0,6000494,6000494,0,0,0,0,0,0,0,0,0,64,32,0.222229729,0.111114864,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999202,0,2999202,2999202,6000494,0,6000494,6000494,DDoS
192.168.60.1-192.168.60.3-58216-80-6,192.168.60.1,58216,192.168.60.3,80,6,6/7/2019 21:38,8999610,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333347778,4499805,2121854.916,6000183,2999427,6000183,6000183,0,6000183,6000183,0,0,0,0,0,0,0,0,0,64,32,0.222231852,0.111115926,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999427,0,2999427,2999427,6000183,0,6000183,6000183,DDoS
192.168.60.1-192.168.60.3-58654-80-6,192.168.60.1,58654,192.168.60.3,80,6,6/7/2019 21:39,8999820,2,1,0,0,0,0,0,0,0,0,0,0,0,0.33334,4499910,2121953.911,6000358,2999462,6000358,6000358,0,6000358,6000358,0,0,0,0,0,0,0,0,0,64,32,0.222226667,0.111113333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999462,0,2999462,2999462,6000358,0,6000358,6000358,DDoS
192.168.60.1-192.168.60.3-55796-80-6,192.168.60.1,55796,192.168.60.3,80,6,6/7/2019 21:38,9000519,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333314112,4500259.5,2121620.864,6000472,3000047,6000472,6000472,0,6000472,6000472,0,0,0,0,0,0,0,0,0,64,32,0.222209408,0.111104704,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000047,0,3000047,3000047,6000472,0,6000472,6000472,DDoS
192.168.60.1-192.168.60.3-55358-80-6,192.168.60.1,55358,192.168.60.3,80,6,6/7/2019 21:38,9000930,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333298892,4500465,2121552.275,6000629,3000301,6000629,6000629,0,6000629,6000629,0,0,0,0,0,0,0,0,0,64,32,0.222199262,0.111099631,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000301,0,3000301,3000301,6000629,0,6000629,6000629,DDoS
192.168.60.1-192.168.60.3-54739-80-6,192.168.60.1,54739,192.168.60.3,80,6,6/7/2019 21:38,9644156,3,4,0,0,0,0,0,0,0,0,0,0,0,0.72582816,1607359.333,2599204.355,6001376,9,9643435,4821717.5,1668301.778,6001385,3642050,9644147,3214715.667,3023113.297,6001390,651,0,0,0,0,84,128,0.311069211,0.414758948,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,4,0,-1,5840,0,0,3642771,0,3642771,3642771,6001376,0,6001376,6001376,DDoS
192.168.60.1-192.168.60.3-54768-80-6,192.168.60.1,54768,192.168.60.3,80,6,6/7/2019 21:38,9195139,3,4,0,0,0,0,0,0,0,0,0,0,0,0.761271798,1532523.167,2534941.32,6002480,10,9194940,4597470,1986998.339,6002490,3192450,9195129,3065043,3003200.577,6002496,152,0,0,0,0,84,128,0.326259342,0.435012456,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,4,0,-1,5840,0,0,3192649,0,3192649,3192649,6002480,0,6002480,6002480,DDoS
192.168.60.1-192.168.60.3-55301-80-6,192.168.60.1,55301,192.168.60.3,80,6,6/7/2019 21:38,9000052,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333331407,4500026,2122311.707,6000727,2999325,6000727,6000727,0,6000727,6000727,0,0,0,0,0,0,0,0,0,64,32,0.222220938,0.111110469,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999325,0,2999325,2999325,6000727,0,6000727,6000727,DDoS
192.168.60.1-192.168.60.3-56357-80-6,192.168.60.1,56357,192.168.60.3,80,6,6/7/2019 21:38,8998855,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333375746,4499427.5,2121388.933,5999476,2999379,5999476,5999476,0,5999476,5999476,0,0,0,0,0,0,0,0,0,64,32,0.222250497,0.111125249,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999379,0,2999379,2999379,5999476,0,5999476,5999476,DDoS
192.168.60.1-192.168.60.3-59417-80-6,192.168.60.1,59417,192.168.60.3,80,6,6/7/2019 21:39,8998919,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333373375,4499459.5,2121312.565,5999454,2999465,5999454,5999454,0,5999454,5999454,0,0,0,0,0,0,0,0,0,64,32,0.222248917,0.111124458,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999465,0,2999465,2999465,5999454,0,5999454,5999454,DDoS
192.168.60.1-192.168.60.3-60156-80-6,192.168.60.1,60156,192.168.60.3,80,6,6/7/2019 21:39,9001192,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333289191,4500596,2121266.603,6000558,3000634,6000558,6000558,0,6000558,6000558,0,0,0,0,0,0,0,0,0,64,32,0.222192794,0.111096397,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000634,0,3000634,3000634,6000558,0,6000558,6000558,DDoS
192.168.60.1-192.168.60.3-58040-80-6,192.168.60.1,58040,192.168.60.3,80,6,6/7/2019 21:38,10569350,3,4,0,0,0,0,0,0,0,0,0,0,0,0.662292383,1761558.333,2766383.024,6002338,12,1.06E+07,5284537,1015143.708,6002352,4566722,1.06E+07,3523112,3134204.438,6002350,234,0,0,0,0,84,128,0.283839593,0.37845279,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,4,0,-1,5840,0,0,4566998,0,4566998,4566998,6002338,0,6002338,6002338,DDoS
192.168.60.1-192.168.60.3-59298-80-6,192.168.60.1,59298,192.168.60.3,80,6,6/7/2019 21:39,8999513,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333351371,4499756.5,2121595.408,5999951,2999562,5999951,5999951,0,5999951,5999951,0,0,0,0,0,0,0,0,0,64,32,0.222234248,0.111117124,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999562,0,2999562,2999562,5999951,0,5999951,5999951,DDoS
192.168.60.1-192.168.60.3-57529-80-6,192.168.60.1,57529,192.168.60.3,80,6,6/7/2019 21:38,9000306,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333322,4500153,2121498.534,6000279,3000027,6000279,6000279,0,6000279,6000279,0,0,0,0,0,0,0,0,0,64,32,0.222214667,0.111107333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000027,0,3000027,3000027,6000279,0,6000279,6000279,DDoS
192.168.60.1-192.168.60.3-59830-80-6,192.168.60.1,59830,192.168.60.3,80,6,6/7/2019 21:39,8999782,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333341408,4499891,2121894.514,6000297,2999485,6000297,6000297,0,6000297,6000297,0,0,0,0,0,0,0,0,0,64,32,0.222227605,0.111113803,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999485,0,2999485,2999485,6000297,0,6000297,6000297,DDoS
192.168.60.1-192.168.60.3-56300-80-6,192.168.60.1,56300,192.168.60.3,80,6,6/7/2019 21:38,9000470,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333315927,4500235,2121900.171,6000645,2999825,6000645,6000645,0,6000645,6000645,0,0,0,0,0,0,0,0,0,64,32,0.222210618,0.111105309,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999825,0,2999825,2999825,6000645,0,6000645,6000645,DDoS
192.168.60.1-192.168.60.3-57217-80-6,192.168.60.1,57217,192.168.60.3,80,6,6/7/2019 21:38,8999606,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333347927,4499803,2121905.828,6000217,2999389,6000217,6000217,0,6000217,6000217,0,0,0,0,0,0,0,0,0,64,32,0.222231951,0.111115976,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999389,0,2999389,2999389,6000217,0,6000217,6000217,DDoS
192.168.60.1-192.168.60.3-60745-80-6,192.168.60.1,60745,192.168.60.3,80,6,6/7/2019 21:39,9003140,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333217078,4501570,2124673.444,6003941,2999199,6003941,6003941,0,6003941,6003941,0,0,0,0,0,0,0,0,0,64,32,0.222144718,0.111072359,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999199,0,2999199,2999199,6003941,0,6003941,6003941,DDoS
192.168.60.1-192.168.60.3-54711-80-6,192.168.60.1,54711,192.168.60.3,80,6,6/7/2019 21:38,9694992,3,4,0,0,0,0,0,0,0,0,0,0,0,0.722022256,1615832,2607336.84,6001219,12,9694735,4847367.5,1631809.411,6001231,3693504,9694980,3231660,3027058.505,6001232,205,0,0,0,0,84,128,0.30943811,0.412584147,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,4,0,-1,5840,0,0,3693761,0,3693761,3693761,6001219,0,6001219,6001219,DDoS
192.168.60.1-192.168.60.3-56795-80-6,192.168.60.1,56795,192.168.60.3,80,6,6/7/2019 21:38,9001006,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333296078,4500503,2121338.728,6000516,3000490,6000516,6000516,0,6000516,6000516,0,0,0,0,0,0,0,0,0,64,32,0.222197385,0.111098693,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000490,0,3000490,3000490,6000516,0,6000516,6000516,DDoS
192.168.60.1-192.168.60.3-57098-80-6,192.168.60.1,57098,192.168.60.3,80,6,6/7/2019 21:38,8999058,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333368226,4499529,2121389.64,5999578,2999480,5999578,5999578,0,5999578,5999578,0,0,0,0,0,0,0,0,0,64,32,0.222245484,0.111122742,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999480,0,2999480,2999480,5999578,0,5999578,5999578,DDoS
192.168.60.1-192.168.60.3-55767-80-6,192.168.60.1,55767,192.168.60.3,80,6,6/7/2019 21:38,8999924,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333336148,4499962,2122055.735,6000482,2999442,6000482,6000482,0,6000482,6000482,0,0,0,0,0,0,0,0,0,64,32,0.222224099,0.111112049,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999442,0,2999442,2999442,6000482,0,6000482,6000482,DDoS
192.168.60.1-192.168.60.3-57041-80-6,192.168.60.1,57041,192.168.60.3,80,6,6/7/2019 21:38,9000758,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333305262,4500379,2121396.711,6000433,3000325,6000433,6000433,0,6000433,6000433,0,0,0,0,0,0,0,0,0,64,32,0.222203508,0.111101754,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000325,0,3000325,3000325,6000433,0,6000433,6000433,DDoS
192.168.60.1-192.168.60.3-58097-80-6,192.168.60.1,58097,192.168.60.3,80,6,6/7/2019 21:38,9000248,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333324148,4500124,2121433.481,6000204,3000044,6000204,6000204,0,6000204,6000204,0,0,0,0,0,0,0,0,0,64,32,0.222216099,0.111108049,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000044,0,3000044,3000044,6000204,0,6000204,6000204,DDoS
192.168.60.1-192.168.60.3-55329-80-6,192.168.60.1,55329,192.168.60.3,80,6,6/7/2019 21:38,8999406,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333355335,4499703,2120866.381,5999382,3000024,5999382,5999382,0,5999382,5999382,0,0,0,0,0,0,0,0,0,64,32,0.22223689,0.111118445,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000024,0,3000024,3000024,5999382,0,5999382,5999382,DDoS
192.168.60.1-192.168.60.3-59244-80-6,192.168.60.1,59244,192.168.60.3,80,6,6/7/2019 21:39,9000457,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333316408,4500228.5,2121878.251,6000623,2999834,6000623,6000623,0,6000623,6000623,0,0,0,0,0,0,0,0,0,64,32,0.222210939,0.111105469,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999834,0,2999834,2999834,6000623,0,6000623,6000623,DDoS
192.168.60.1-192.168.60.3-54958-80-6,192.168.60.1,54958,192.168.60.3,80,6,6/7/2019 21:38,9000193,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333326185,4500096.5,2121859.866,6000478,2999715,6000478,6000478,0,6000478,6000478,0,0,0,0,0,0,0,0,0,64,32,0.222217457,0.111108728,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999715,0,2999715,2999715,6000478,0,6000478,6000478,DDoS
192.168.60.1-192.168.60.3-56167-80-6,192.168.60.1,56167,192.168.60.3,80,6,6/7/2019 21:38,9001556,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333275714,4500778,2121187.407,6000684,3000872,6000684,6000684,0,6000684,6000684,0,0,0,0,0,0,0,0,0,64,32,0.222183809,0.111091905,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000872,0,3000872,3000872,6000684,0,6000684,6000684,DDoS
192.168.60.1-192.168.60.3-57777-80-6,192.168.60.1,57777,192.168.60.3,80,6,6/7/2019 21:38,8998832,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333376598,4499416,2122429.087,6000200,2998632,6000200,6000200,0,6000200,6000200,0,0,0,0,0,0,0,0,0,64,32,0.222251065,0.111125533,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2998632,0,2998632,2998632,6000200,0,6000200,6000200,DDoS
192.168.60.1-192.168.60.3-55710-80-6,192.168.60.1,55710,192.168.60.3,80,6,6/7/2019 21:38,9001669,2,1,0,0,0,0,0,0,0,0,0,0,0,0.33327153,4500834.5,2120892.544,6000532,3001137,6000532,6000532,0,6000532,6000532,0,0,0,0,0,0,0,0,0,64,32,0.22218102,0.11109051,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3001137,0,3001137,3001137,6000532,0,6000532,6000532,DDoS
192.168.60.1-192.168.60.3-60526-80-6,192.168.60.1,60526,192.168.60.3,80,6,6/7/2019 21:39,8999139,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333365225,4499569.5,2121352.163,5999592,2999547,5999592,5999592,0,5999592,5999592,0,0,0,0,0,0,0,0,0,64,32,0.222243484,0.111121742,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999547,0,2999547,2999547,5999592,0,5999592,5999592,DDoS
192.168.60.1-192.168.60.3-56235-80-6,192.168.60.1,56235,192.168.60.3,80,6,6/7/2019 21:38,8999018,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333369708,4499509,2122600.207,6000414,2998604,6000414,6000414,0,6000414,6000414,0,0,0,0,0,0,0,0,0,64,32,0.222246472,0.111123236,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2998604,0,2998604,2998604,6000414,0,6000414,6000414,DDoS
192.168.60.1-192.168.60.3-56451-80-6,192.168.60.1,56451,192.168.60.3,80,6,6/7/2019 21:38,8998922,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333373264,4499461,2121385.397,5999507,2999415,5999507,5999507,0,5999507,5999507,0,0,0,0,0,0,0,0,0,64,32,0.222248843,0.111124421,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999415,0,2999415,2999415,5999507,0,5999507,5999507,DDoS
192.168.60.1-192.168.60.3-57501-80-6,192.168.60.1,57501,192.168.60.3,80,6,6/7/2019 21:38,8999705,2,1,0,0,0,0,0,0,0,0,0,0,0,0.33334426,4499852.5,2120920.828,5999570,3000135,5999570,5999570,0,5999570,5999570,0,0,0,0,0,0,0,0,0,64,32,0.222229506,0.111114753,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000135,0,3000135,3000135,5999570,0,5999570,5999570,DDoS
192.168.60.1-192.168.60.3-58557-80-6,192.168.60.1,58557,192.168.60.3,80,6,6/7/2019 21:39,9001172,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333289932,4500586,2120880.523,6000275,3000897,6000275,6000275,0,6000275,6000275,0,0,0,0,0,0,0,0,0,64,32,0.222193288,0.111096644,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000897,0,3000897,3000897,6000275,0,6000275,6000275,DDoS
192.168.60.1-192.168.60.3-58956-80-6,192.168.60.1,58956,192.168.60.3,80,6,6/7/2019 21:39,8999913,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333336556,4499956.5,2120896.787,5999657,3000256,5999657,5999657,0,5999657,5999657,0,0,0,0,0,0,0,0,0,64,32,0.22222437,0.111112185,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000256,0,3000256,3000256,5999657,0,5999657,5999657,DDoS
192.168.60.1-192.168.60.3-60059-80-6,192.168.60.1,60059,192.168.60.3,80,6,6/7/2019 21:39,9000765,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333305002,4500382.5,2121362.063,6000412,3000353,6000412,6000412,0,6000412,6000412,0,0,0,0,0,0,0,0,0,64,32,0.222203335,0.111101667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000353,0,3000353,3000353,6000412,0,6000412,6000412,DDoS
192.168.60.1-192.168.60.3-57845-80-6,192.168.60.1,57845,192.168.60.3,80,6,6/7/2019 21:38,8999194,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333363188,4499597,2122663.846,6000547,2998647,6000547,6000547,0,6000547,6000547,0,0,0,0,0,0,0,0,0,64,32,0.222242125,0.111121063,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2998647,0,2998647,2998647,6000547,0,6000547,6000547,DDoS
192.168.60.1-192.168.60.3-56670-80-6,192.168.60.1,56670,192.168.60.3,80,6,6/7/2019 21:38,9001435,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333280194,4500717.5,2122151.194,6001305,3000130,6001305,6001305,0,6001305,6001305,0,0,0,0,0,0,0,0,0,64,32,0.222186796,0.111093398,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000130,0,3000130,3000130,6001305,0,6001305,6001305,DDoS
192.168.60.1-192.168.60.3-55426-80-6,192.168.60.1,55426,192.168.60.3,80,6,6/7/2019 21:38,8998923,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333373227,4499461.5,2121369.134,5999496,2999427,5999496,5999496,0,5999496,5999496,0,0,0,0,0,0,0,0,0,64,32,0.222248818,0.111124409,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999427,0,2999427,2999427,5999496,0,5999496,5999496,DDoS
192.168.60.1-192.168.60.3-59190-80-6,192.168.60.1,59190,192.168.60.3,80,6,6/7/2019 21:39,8999386,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333356076,4499693,2121714.909,5999972,2999414,5999972,5999972,0,5999972,5999972,0,0,0,0,0,0,0,0,0,64,32,0.222237384,0.111118692,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999414,0,2999414,2999414,5999972,0,5999972,5999972,DDoS
192.168.60.1-192.168.60.3-60810-80-6,192.168.60.1,60810,192.168.60.3,80,6,6/7/2019 21:39,9003949,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333187138,4501974.5,2125215.795,6004729,2999220,6004729,6004729,0,6004729,6004729,0,0,0,0,0,0,0,0,0,64,32,0.222124759,0.111062379,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999220,0,2999220,2999220,6004729,0,6004729,6004729,DDoS
192.168.60.1-192.168.60.3-55699-80-6,192.168.60.1,55699,192.168.60.3,80,6,6/7/2019 21:38,8999595,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333348334,4499797.5,2122479.292,6000617,2998978,6000617,6000617,0,6000617,6000617,0,0,0,0,0,0,0,0,0,64,32,0.222232223,0.111116111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2998978,0,2998978,2998978,6000617,0,6000617,6000617,DDoS
